set,day_no,day_title,sort_order,headword,word_type,meaning_ko,meanings
advanced,23,,22,roam,,,
advanced,23,,23,decent,,,
advanced,23,,24,behalf,,,
advanced,23,,25,distortion,,,
advanced,23,,26,bud,,,
advanced,23,,27,symbolic,,,
advanced,23,,28,municipal,,,
advanced,23,,29,phenomenon,,,
advanced,23,,30,devote,,,
advanced,23,,31,peasant,,,
advanced,23,,32,diminish,,,
advanced,23,,33,jealous,,,
advanced,23,,34,exclude,,,
advanced,23,,35,flexible,,,
advanced,23,,36,tenant,,,
advanced,23,,37,worthwhile,,,
advanced,23,,38,pavement,,,
advanced,23,,39,nominate,,,
advanced,23,,40,sacred,,,
advanced,24,,1,support,,,
advanced,24,,2,revise,,,
advanced,24,,3,suggest,,,
advanced,24,,4,control,,,
advanced,24,,5,mammal,,,
advanced,24,,6,internal,,,
advanced,24,,7,resent,,,
advanced,24,,8,abrupt,,,
advanced,24,,9,diverse,,,
advanced,24,,10,refine,,,
advanced,24,,11,dynamic,,,
advanced,24,,12,nerve,,,
advanced,24,,13,prompt,,,
advanced,24,,14,suspend,,,
advanced,24,,15,industry,,,
advanced,24,,16,iceberg,,,
advanced,24,,17,monetary,,,
advanced,24,,18,judge,,,
advanced,24,,19,gloom,,,
advanced,24,,20,distraction,,,
advanced,24,,21,collapse,,,
advanced,24,,22,trigger,,,
advanced,24,,23,martial,,,
advanced,24,,24,monologue,,,
advanced,24,,25,deliberate,,,
advanced,24,,26,plot,,,
advanced,24,,27,rod,,,
advanced,24,,28,partial,,,
advanced,24,,29,mutual,,,
advanced,24,,30,priceless,,,
advanced,24,,31,fate,,,
advanced,24,,32,pursue,,,
advanced,24,,33,Atlantic,,,
advanced,24,,34,weird,,,
advanced,24,,35,booth,,,
advanced,24,,36,prescribe,,,
advanced,24,,37,erupt,,,
advanced,24,,38,insult,,,
advanced,24,,39,gaze,,,
advanced,24,,40,supreme,,,
advanced,25,,1,context,,,
advanced,25,,2,complete,,,
advanced,25,,3,race,,,
advanced,25,,4,dominate,,,
advanced,25,,5,vehicle,,,
advanced,25,,6,complain,,,
advanced,25,,7,brochure,,,
advanced,25,,8,force,,,
advanced,25,,9,nest,,,
advanced,25,,10,gain,,,
advanced,25,,11,curriculum,,,
advanced,25,,12,sew,,,
advanced,25,,13,masculine,,,
advanced,25,,14,frown,,,
advanced,25,,15,astound,,,
advanced,25,,16,dictator,,,
advanced,25,,17,assessment,,,
advanced,25,,18,crucial,,,
advanced,25,,19,paralysis,,,
advanced,25,,20,deck,,,
advanced,25,,21,cheer,,,
advanced,25,,22,carve,,,
advanced,25,,23,tease,,,
advanced,25,,24,aggressive,,,
advanced,25,,25,cure,,,
advanced,25,,26,attribute,,,
advanced,25,,27,foster,,,
advanced,25,,28,psychologist,,,
advanced,25,,29,postpone,,,
advanced,25,,30,rob,,,
advanced,25,,31,abuse,,,
advanced,25,,32,bystander,,,
advanced,25,,33,breakdown,,,
advanced,25,,34,disguise,,,
advanced,25,,35,blueprint,,,
advanced,25,,36,rear,,,
advanced,25,,37,output,,,
advanced,25,,38,sermon,,,
advanced,25,,39,sprout,,,
advanced,25,,40,tin,,,
advanced,26,,1,reform,,,
advanced,26,,2,deal,,,
advanced,26,,3,recruit,,,
advanced,26,,4,maintain,,,
advanced,26,,5,workshop,,,
advanced,26,,6,patient,,,
advanced,26,,7,convention,,,
advanced,26,,8,devastate,,,
advanced,26,,9,reap,,,
advanced,26,,10,overlook,,,
advanced,26,,11,deliver,,,
advanced,26,,12,reject,,,
advanced,26,,13,nourish,,,
advanced,26,,14,bay,,,
advanced,26,,15,stun,,,
advanced,26,,16,particular,,,
advanced,26,,17,bulletin,,,
advanced,26,,18,fluid,,,
advanced,26,,19,affair,,,
advanced,26,,20,dawn,,,
advanced,26,,21,hostile,,,
advanced,26,,22,contend,,,
advanced,26,,23,respect,,,
advanced,26,,24,await,,,
advanced,26,,25,concrete,,,
advanced,26,,26,satisfy,,,
advanced,26,,27,literate,,,
advanced,26,,28,variable,,,
advanced,26,,29,lease,,,
advanced,26,,30,rule,,,
advanced,26,,31,perseverance,,,
advanced,26,,32,fatal,,,
advanced,26,,33,substitute,,,
advanced,26,,34,invert,,,
advanced,26,,35,tension,,,
advanced,26,,36,reign,,,
advanced,26,,37,crack,,,
advanced,26,,38,startle,,,
advanced,26,,39,discourage,,,
advanced,26,,40,compensate,,,
advanced,27,,1,convert,,,
advanced,27,,2,strike,,,
advanced,27,,3,suppress,,,
advanced,27,,4,core,,,
advanced,27,,5,contribute,,,
advanced,27,,6,spear,,,
advanced,27,,7,renowned,,,
advanced,27,,8,era,,,
advanced,27,,9,withdraw,,,
advanced,27,,10,separate,,,
advanced,27,,11,dignity,,,
advanced,27,,12,notify,,,
advanced,27,,13,animate,,,
advanced,27,,14,prevent,,,
advanced,27,,15,bilingual,,,
advanced,27,,16,mischief,,,
advanced,27,,17,discriminate,,,
advanced,27,,18,exemplify,,,
advanced,27,,19,adhere,,,
advanced,27,,20,superb,,,
advanced,27,,21,peculiar,,,
advanced,27,,22,sake,,,
advanced,27,,23,choke,,,
advanced,27,,24,folktale,,,
advanced,27,,25,simultaneously,,,
advanced,27,,26,range,,,
advanced,27,,27,groom,,,
advanced,27,,28,supernatural,,,
advanced,27,,29,tender,,,
advanced,27,,30,instinct,,,
advanced,27,,31,gigantic,,,
advanced,27,,32,meditate,,,
advanced,27,,33,mow,,,
advanced,27,,34,evolve,,,
advanced,27,,35,chase,,,
advanced,27,,36,afflict,,,
advanced,27,,37,empirical,,,
advanced,27,,38,coherent,,,
advanced,27,,39,intolerable,,,
advanced,27,,40,fountain,,,
advanced,28,,1,bold,,,
advanced,28,,2,compliment,,,
advanced,28,,3,summit,,,
advanced,28,,4,troop,,,
advanced,28,,5,alter,,,
advanced,28,,6,conceive,,,
advanced,28,,7,durability,,,
advanced,28,,8,destroy,,,
advanced,28,,9,shallow,,,
advanced,28,,10,face,,,
advanced,28,,11,promote,,,
advanced,28,,12,weep,,,
advanced,28,,13,grasp,,,
advanced,28,,14,overall,,,
advanced,28,,15,superstition,,,
advanced,28,,16,colony,,,
advanced,28,,17,absurd,,,
advanced,28,,18,conduct,,,
advanced,28,,19,dormitory,,,
advanced,28,,20,prone,,,
advanced,28,,21,conceal,,,
advanced,28,,22,retreat,,,
advanced,28,,23,compulsive,,,
advanced,28,,24,clinic,,,
advanced,28,,25,banner,,,
advanced,28,,26,formulate,,,
advanced,28,,27,vow,,,
advanced,28,,28,malnutrition,,,
advanced,28,,29,heritage,,,
advanced,28,,30,undergo,,,
advanced,28,,31,boast,,,
advanced,28,,32,neutral,,,
advanced,28,,33,stain,,,
advanced,28,,34,incentive,,,
advanced,28,,35,float,,,
advanced,28,,36,tendency,,,
advanced,28,,37,applause,,,
advanced,28,,38,wrestle,,,
advanced,28,,39,sensation,,,
advanced,28,,40,Confucian,,,
advanced,29,,1,draft,,,
advanced,29,,2,crude,,,
advanced,29,,3,supplement,,,
advanced,29,,4,velocity,,,
advanced,29,,5,tame,,,
advanced,29,,6,adapt,,,
advanced,29,,7,manage,,,
advanced,29,,8,dismay,,,
advanced,29,,9,diagnose,,,
advanced,29,,10,molecule,,,
advanced,29,,11,reservoir,,,
advanced,29,,12,conform,,,
advanced,29,,13,spacious,,,
advanced,29,,14,weave,,,
advanced,29,,15,boundary,,,
advanced,29,,16,motive,,,
advanced,29,,17,tangible,,,
advanced,29,,18,prominent,,,
advanced,29,,19,rigid,,,
advanced,29,,20,archaeology,,,
advanced,29,,21,subtract,,,
advanced,29,,22,breed,,,
advanced,29,,23,utmost,,,
advanced,29,,24,proficient,,,
advanced,29,,25,accumulate,,,
advanced,29,,26,embody,,,
advanced,29,,27,equity,,,
advanced,29,,28,violate,,,
advanced,29,,29,ambitious,,,
advanced,29,,30,intact,,,
advanced,29,,31,impulse,,,
advanced,29,,32,attend,,,
advanced,29,,33,trim,,,
advanced,29,,34,navigate,,,
advanced,29,,35,remedy,,,
advanced,29,,36,consist,,,
advanced,29,,37,imprint,,,
advanced,29,,38,modify,,,
advanced,29,,39,confine,,,
advanced,29,,40,dispatch,,,
advanced,30,,1,diameter,,,
advanced,30,,2,anecdote,,,
advanced,30,,3,spatial,,,
advanced,30,,4,blame,,,
advanced,30,,5,geology,,,
advanced,30,,6,pledge,,,
advanced,30,,7,cost,,,
advanced,30,,8,earn,,,
advanced,30,,9,detect,,,
advanced,30,,10,temperate,,,
advanced,30,,11,soar,,,
advanced,30,,12,mock,,,
advanced,30,,13,disclose,,,
advanced,30,,14,exhibit,,,
advanced,30,,15,symptom,,,
advanced,30,,16,invent,,,
advanced,30,,17,awkward,,,
advanced,30,,18,grind,,,
advanced,30,,19,expose,,,
advanced,30,,20,closet,,,
advanced,30,,21,damp,,,
advanced,30,,22,script,,,
advanced,30,,23,signify,,,
advanced,30,,24,discuss,,,
advanced,30,,25,sibling,,,
advanced,30,,26,lay,,,
advanced,30,,27,surveillance,,,
advanced,30,,28,discharge,,,
advanced,30,,29,thorough,,,
advanced,30,,30,undertake,,,
advanced,30,,31,panel,,,
advanced,30,,32,linguistic,,,
advanced,30,,33,flourish,,,
advanced,30,,34,feed,,,
advanced,30,,35,sophomore,,,
advanced,30,,36,remind,,,
advanced,30,,37,sole,,,
advanced,30,,38,pillar,,,
advanced,30,,39,explode,,,
advanced,30,,40,illusion,,,
advanced,31,,1,regret,,,
advanced,31,,2,submit,,,
advanced,31,,3,divine,,,
advanced,31,,4,revenue,,,
advanced,31,,5,corrupt,,,
advanced,31,,6,mention,,,
advanced,31,,7,factual,,,
advanced,31,,8,swamp,,,
advanced,31,,9,expedition,,,
advanced,31,,10,abnormal,,,
advanced,31,,11,storage,,,
advanced,31,,12,revive,,,
advanced,31,,13,equator,,,
advanced,31,,14,motion,,,
advanced,31,,15,patent,,,
advanced,31,,16,virtue,,,
advanced,31,,17,arithmetic,,,
advanced,31,,18,consistent,,,
advanced,31,,19,cognitive,,,
advanced,31,,20,hinder,,,
advanced,31,,21,humble,,,
advanced,31,,22,bounce,,,
advanced,31,,23,imprison,,,
advanced,31,,24,enlist,,,
advanced,31,,25,carbon,,,
advanced,31,,26,upcoming,,,
advanced,31,,27,trace,,,
advanced,31,,28,pulse,,,
advanced,31,,29,locate,,,
advanced,31,,30,controversy,,,
advanced,31,,31,flattery,,,
advanced,31,,32,regard,,,
advanced,31,,33,convenience,,,
advanced,31,,34,hygiene,,,
advanced,31,,35,rush,,,
advanced,31,,36,contaminate,,,
advanced,31,,37,external,,,
advanced,31,,38,herd,,,
advanced,31,,39,allocate,,,
advanced,31,,40,gorgeous,,,
advanced,32,,1,confess,,,
advanced,32,,2,subjective,,,
advanced,32,,3,trivial,,,
advanced,32,,4,acknowledge,,,
advanced,32,,5,accord,,,
advanced,32,,6,immense,,,
advanced,32,,7,extract,,,
advanced,32,,8,sewage,,,
advanced,32,,9,reconciliation,,,
advanced,32,,10,explore,,,
advanced,32,,11,warrant,,,
advanced,32,,12,complement,,,
advanced,32,,13,ceramic,,,
advanced,32,,14,license,,,
advanced,32,,15,emerge,,,
advanced,32,,16,halt,,,
advanced,32,,17,pierce,,,
advanced,32,,18,ponder,,,
advanced,32,,19,burglar,,,
advanced,32,,20,stroke,,,
advanced,32,,21,lottery,,,
advanced,32,,22,certificate,,,
advanced,32,,23,transplant,,,
advanced,32,,24,cluster,,,
advanced,32,,25,plea,,,
advanced,32,,26,derive,,,
advanced,32,,27,plague,,,
advanced,32,,28,ultrasound,,,
advanced,32,,29,deluxe,,,
advanced,32,,30,convey,,,
advanced,32,,31,depth,,,
advanced,32,,32,evaporate,,,
advanced,32,,33,lame,,,
advanced,32,,34,intelligence,,,
advanced,32,,35,sour,,,
advanced,32,,36,repetitive,,,
advanced,32,,37,oppress,,,
advanced,32,,38,leftover,,,
advanced,32,,39,embrace,,,
advanced,32,,40,blade,,,
advanced,33,,1,abundant,,,
advanced,33,,2,duplicate,,,
advanced,33,,3,spoil,,,
advanced,33,,4,altitude,,,
advanced,33,,5,glimpse,,,
advanced,33,,6,blend,,,
advanced,33,,7,swell,,,
advanced,33,,8,grief,,,
advanced,33,,9,beverage,,,
advanced,33,,10,warrior,,,
advanced,33,,11,shrub,,,
advanced,33,,12,slice,,,
advanced,33,,13,exotic,,,
advanced,33,,14,arrogant,,,
advanced,33,,15,vanish,,,
advanced,33,,16,outbreak,,,
advanced,33,,17,accommodate,,,
advanced,33,,18,cozy,,,
advanced,33,,19,recommend,,,
advanced,33,,20,auction,,,
advanced,33,,21,obsess,,,
advanced,33,,22,suitor,,,
advanced,33,,23,rational,,,
advanced,33,,24,discreet,,,
advanced,33,,25,pioneer,,,
advanced,33,,26,assert,,,
advanced,33,,27,undo,,,
advanced,33,,28,inevitable,,,
advanced,33,,29,elaborate,,,
advanced,33,,30,toss,,,
advanced,33,,31,retain,,,
advanced,33,,32,maximize,,,
advanced,33,,33,buildup,,,
advanced,33,,34,machinery,,,
advanced,33,,35,sacrifice,,,
advanced,33,,36,auditorium,,,
advanced,33,,37,linger,,,
advanced,33,,38,neglect,,,
advanced,33,,39,feedback,,,
advanced,33,,40,radioactive,,,
advanced,34,,1,impair,,,
advanced,34,,2,metaphor,,,
advanced,34,,3,predominant,,,
advanced,34,,4,bruise,,,
advanced,34,,5,attorney,,,
advanced,34,,6,sanitation,,,
advanced,34,,7,heredity,,,
advanced,34,,8,naive,,,
advanced,34,,9,shed,,,
advanced,34,,10,metropolitan,,,
advanced,34,,11,shield,,,
advanced,34,,12,ecology,,,
advanced,34,,13,coverage,,,
advanced,34,,14,expel,,,
advanced,34,,15,plow,,,
advanced,34,,16,prolong,,,
advanced,34,,17,fluent,,,
advanced,34,,18,margin,,,
advanced,34,,19,induce,,,
advanced,34,,20,interior,,,
advanced,34,,21,ornament,,,
advanced,34,,22,probe,,,
advanced,34,,23,vibrate,,,
advanced,34,,24,speculate,,,
advanced,34,,25,versus,,,
advanced,34,,26,pregnant,,,
advanced,34,,27,epidemic,,,
advanced,34,,28,precede,,,
advanced,34,,29,breathtaking,,,
advanced,34,,30,foundation,,,
advanced,34,,31,stimulate,,,
advanced,34,,32,fabric,,,
advanced,34,,33,overturn,,,
advanced,34,,34,ripe,,,
advanced,34,,35,framework,,,
advanced,34,,36,urgent,,,
advanced,34,,37,settle,,,
advanced,34,,38,conflict,,,
advanced,34,,39,vapor,,,
advanced,34,,40,tuition,,,
advanced,35,,1,literature,,,
advanced,35,,2,compound,,,
advanced,35,,3,quote,,,
advanced,35,,4,inhale,,,
advanced,35,,5,prospect,,,
advanced,35,,6,anchor,,,
advanced,35,,7,asymmetry,,,
advanced,35,,8,loop,,,
advanced,35,,9,withstand,,,
advanced,35,,10,implement,,,
advanced,35,,11,anonymous,,,
advanced,35,,12,collide,,,
advanced,35,,13,memorial,,,
advanced,35,,14,vacant,,,
advanced,35,,15,technical,,,
advanced,35,,16,thrill,,,
advanced,35,,17,wander,,,
advanced,35,,18,proportion,,,
advanced,35,,19,antibiotic,,,
advanced,35,,20,overtake,,,
advanced,35,,21,resemble,,,
advanced,35,,22,orchard,,,
advanced,35,,23,compassion,,,
advanced,35,,24,preoccupation,,,
advanced,35,,25,paste,,,
advanced,35,,26,provoke,,,
advanced,35,,27,wicked,,,
advanced,35,,28,sprain,,,
advanced,35,,29,sequence,,,
advanced,35,,30,stool,,,
advanced,35,,31,disrupt,,,
advanced,35,,32,solitary,,,
advanced,35,,33,bury,,,
advanced,35,,34,rust,,,
advanced,35,,35,fad,,,
advanced,35,,36,referee,,,
advanced,35,,37,sector,,,
advanced,35,,38,boost,,,
advanced,35,,39,gymnastics,,,
advanced,35,,40,gross,,,
advanced,36,,1,last,,,
advanced,36,,2,tariff,,,
advanced,36,,3,beloved,,,
advanced,36,,4,lyric,,,
advanced,36,,5,yeast,,,
advanced,36,,6,skyscraper,,,
advanced,36,,7,inquire,,,
advanced,36,,8,spade,,,
advanced,36,,9,vacuum,,,
advanced,36,,10,migrate,,,
advanced,36,,11,spectacle,,,
advanced,36,,12,surplus,,,
advanced,36,,13,simulate,,,
advanced,36,,14,integration,,,
advanced,36,,15,hypothesis,,,
advanced,36,,16,affirm,,,
advanced,36,,17,fortress,,,
advanced,36,,18,reed,,,
advanced,36,,19,cue,,,
advanced,36,,20,mole,,,
advanced,36,,21,divide,,,
advanced,36,,22,inborn,,,
advanced,36,,23,overlap,,,
advanced,36,,24,fatigue,,,
advanced,36,,25,clone,,,
advanced,36,,26,peel,,,
advanced,36,,27,ease,,,
advanced,36,,28,overcome,,,
advanced,36,,29,fund,,,
advanced,36,,30,bias,,,
advanced,36,,31,vaccine,,,
advanced,36,,32,tread,,,
advanced,36,,33,vomit,,,
advanced,36,,34,prophecy,,,
advanced,36,,35,correspond,,,
advanced,36,,36,cling,,,
advanced,36,,37,mutation,,,
advanced,36,,38,obscure,,,
advanced,36,,39,tyrant,,,
advanced,36,,40,odd,,,
advanced,37,,1,intriguing,,,
advanced,37,,2,constrict,,,
advanced,37,,3,bundle,,,
advanced,37,,4,enclose,,,
advanced,37,,5,insert,,,
advanced,37,,6,keen,,,
advanced,37,,7,restrain,,,
advanced,37,,8,aid,,,
advanced,37,,9,reputation,,,
advanced,37,,10,measurement,,,
advanced,37,,11,originate,,,
advanced,37,,12,flour,,,
advanced,37,,13,manipulate,,,
advanced,37,,14,experiment,,,
advanced,37,,15,patriot,,,
advanced,37,,16,interchange,,,
advanced,37,,17,intuitive,,,
advanced,37,,18,garment,,,
advanced,37,,19,spontaneous,,,
advanced,37,,20,vertical,,,
advanced,37,,21,testify,,,
advanced,37,,22,mentor,,,
advanced,37,,23,vivid,,,
advanced,37,,24,pasture,,,
advanced,37,,25,crust,,,
advanced,37,,26,comprehend,,,
advanced,37,,27,plunge,,,
advanced,37,,28,nasty,,,
advanced,37,,29,appreciate,,,
advanced,37,,30,strip,,,
advanced,37,,31,deed,,,
advanced,37,,32,skinny,,,
advanced,37,,33,grill,,,
advanced,37,,34,canal,,,
advanced,37,,35,curse,,,
advanced,37,,36,adverse,,,
advanced,37,,37,censorship,,,
advanced,37,,38,leverage,,,
advanced,37,,39,appetite,,,
advanced,37,,40,flaw,,,
advanced,38,,1,outgoing,,,
advanced,38,,2,verbal,,,
advanced,38,,3,liberate,,,
advanced,38,,4,academic,,,
advanced,38,,5,advance,,,
advanced,38,,6,contemplate,,,
advanced,38,,7,underlying,,,
advanced,38,,8,segregation,,,
advanced,38,,9,stem,,,
advanced,38,,10,irrigation,,,
advanced,38,,11,consecutive,,,
advanced,38,,12,superficial,,,
advanced,38,,13,refuge,,,
advanced,38,,14,swear,,,
advanced,38,,15,allergy,,,
advanced,38,,16,norm,,,
advanced,38,,17,endeavor,,,
advanced,38,,18,erect,,,
advanced,38,,19,feminine,,,
advanced,38,,20,drowsy,,,
advanced,38,,21,inspect,,,
advanced,38,,22,carriage,,,
advanced,38,,23,primitive,,,
advanced,38,,24,compress,,,
advanced,38,,25,steep,,,
advanced,38,,26,cemetery,,,
advanced,38,,27,transport,,,
advanced,38,,28,exaggerate,,,
advanced,38,,29,random,,,
advanced,38,,30,feast,,,
advanced,38,,31,commemorate,,,
advanced,38,,32,govern,,,
advanced,38,,33,multitask,,,
advanced,38,,34,toxic,,,
advanced,38,,35,stare,,,
advanced,38,,36,chronic,,,
advanced,38,,37,designate,,,
advanced,38,,38,dramatic,,,
advanced,38,,39,intense,,,
advanced,38,,40,propaganda,,,
advanced,39,,1,numerous,,,
advanced,39,,2,shiver,,,
advanced,39,,3,retarded,,,
advanced,39,,4,belonging,,,
advanced,39,,5,improvise,,,
advanced,39,,6,executive,,,
advanced,39,,7,chaos,,,
advanced,39,,8,microscope,,,
advanced,39,,9,ongoing,,,
advanced,39,,10,vulnerable,,,
advanced,39,,11,implication,,,
advanced,39,,12,alley,,,
advanced,39,,13,authentic,,,
advanced,39,,14,compel,,,
advanced,39,,15,transition,,,
advanced,39,,16,mobility,,,
advanced,39,,17,incline,,,
advanced,39,,18,attain,,,
advanced,39,,19,innate,,,
advanced,39,,20,ingenuity,,,
advanced,39,,21,upset,,,
advanced,39,,22,stretch,,,
advanced,39,,23,seize,,,
advanced,39,,24,screw,,,
advanced,39,,25,shelter,,,
advanced,39,,26,province,,,
advanced,39,,27,coordinate,,,
advanced,39,,28,deficient,,,
advanced,39,,29,privilege,,,
advanced,39,,30,preview,,,
advanced,39,,31,slogan,,,
advanced,39,,32,savage,,,
advanced,39,,33,throughout,,,
advanced,39,,34,outlaw,,,
advanced,39,,35,squeeze,,,
advanced,39,,36,breakthrough,,,
advanced,39,,37,consent,,,
advanced,39,,38,orphan,,,
advanced,39,,39,negotiate,,,
advanced,39,,40,nuisance,,,
advanced,40,,1,recipe,,,
advanced,40,,2,deceive,,,
advanced,40,,3,sweep,,,
advanced,40,,4,profile,,,
advanced,40,,5,enterprise,,,
advanced,40,,6,successive,,,
advanced,40,,7,paradox,,,
advanced,40,,8,surpass,,,
advanced,40,,9,correlation,,,
advanced,40,,10,magnitude,,,
advanced,40,,11,aesthetics,,,
advanced,40,,12,earnest,,,
advanced,40,,13,tremble,,,
advanced,40,,14,slaughter,,,
advanced,40,,15,surrender,,,
advanced,40,,16,philosophy,,,
advanced,40,,17,deplete,,,
advanced,40,,18,admire,,,
advanced,40,,19,starvation,,,
advanced,40,,20,summon,,,
advanced,40,,21,afford,,,
advanced,40,,22,blunt,,,
advanced,40,,23,sprint,,,
advanced,40,,24,passerby,,,
advanced,40,,25,tense,,,
advanced,40,,26,boil,,,
advanced,40,,27,timber,,,
advanced,40,,28,collaborate,,,
advanced,40,,29,stance,,,
advanced,40,,30,blow,,,
advanced,40,,31,ballot,,,
advanced,40,,32,resilience,,,
advanced,40,,33,acquaintance,,,
advanced,40,,34,amplify,,,
advanced,40,,35,contradict,,,
advanced,40,,36,burst,,,
advanced,40,,37,cast,,,
advanced,40,,38,falsify,,,
advanced,40,,39,psychic,,,
advanced,40,,40,paddle,,,
advanced,41,,1,steer,,,
advanced,41,,2,affection,,,
advanced,41,,3,bid,,,
advanced,41,,4,compost,,,
advanced,41,,5,temperament,,,
advanced,41,,6,rent,,,
advanced,41,,7,shred,,,
advanced,41,,8,unpredictable,,,
advanced,41,,9,tribute,,,
advanced,41,,10,artery,,,
advanced,41,,11,inherent,,,
advanced,41,,12,harass,,,
advanced,41,,13,narrative,,,
advanced,41,,14,assemble,,,
advanced,41,,15,spike,,,
advanced,41,,16,sneak,,,
advanced,41,,17,sophisticated,,,
advanced,41,,18,territory,,,
advanced,41,,19,enlightenment,,,
advanced,41,,20,cosmetic,,,
advanced,41,,21,gracious,,,
advanced,41,,22,aspire,,,
advanced,41,,23,obstruct,,,
advanced,41,,24,patrol,,,
advanced,41,,25,accelerate,,,
advanced,41,,26,heatstroke,,,
advanced,41,,27,oval,,,
advanced,41,,28,veteran,,,
advanced,41,,29,trail,,,
advanced,41,,30,vocation,,,
advanced,41,,31,vegetarian,,,
advanced,41,,32,decode,,,
advanced,41,,33,fellow,,,
advanced,41,,34,mandate,,,
advanced,41,,35,perish,,,
advanced,41,,36,inseparable,,,
advanced,41,,37,domain,,,
advanced,41,,38,statesman,,,
advanced,41,,39,connotation,,,
advanced,41,,40,stereotype,,,
advanced,42,,1,hollow,,,
advanced,42,,2,structural,,,
advanced,42,,3,mortgage,,,
advanced,42,,4,inject,,,
advanced,42,,5,crisis,,,
advanced,42,,6,painkiller,,,
advanced,42,,7,illuminate,,,
advanced,42,,8,mimic,,,
advanced,42,,9,unearth,,,
advanced,42,,10,wail,,,
advanced,42,,11,lessen,,,
advanced,42,,12,stride,,,
advanced,42,,13,applicant,,,
advanced,42,,14,disprove,,,
advanced,42,,15,disturb,,,
advanced,42,,16,hemisphere,,,
advanced,42,,17,recur,,,
advanced,42,,18,elastic,,,
advanced,42,,19,counterpart,,,
advanced,42,,20,stubborn,,,
advanced,42,,21,suicide,,,
advanced,42,,22,lure,,,
advanced,42,,23,indigenous,,,
advanced,42,,24,morale,,,
advanced,42,,25,examine,,,
advanced,42,,26,compromise,,,
advanced,42,,27,yearn,,,
advanced,42,,28,precaution,,,
advanced,42,,29,torture,,,
advanced,42,,30,entrust,,,
advanced,42,,31,sway,,,
advanced,42,,32,religious,,,
advanced,42,,33,obligation,,,
advanced,42,,34,pest,,,
advanced,42,,35,foremost,,,
advanced,42,,36,incorporate,,,
advanced,42,,37,regime,,,
advanced,42,,38,terminate,,,
advanced,42,,39,rebel,,,
advanced,42,,40,meanwhile,,,
advanced,43,,1,folklore,,,
advanced,43,,2,vast,,,
advanced,43,,3,preliminary,,,
advanced,43,,4,theft,,,
advanced,43,,5,proliferation,,,
advanced,43,,6,amend,,,
advanced,43,,7,recess,,,
advanced,43,,8,exploit,,,
advanced,43,,9,autonomy,,,
advanced,43,,10,outfit,,,
advanced,43,,11,mourn,,,
advanced,43,,12,evoke,,,
advanced,43,,13,burden,,,
advanced,43,,14,latitude,,,
advanced,43,,15,patch,,,
advanced,43,,16,maternal,,,
advanced,43,,17,pharmacy,,,
advanced,43,,18,marine,,,
advanced,43,,19,prestigious,,,
advanced,43,,20,friction,,,
advanced,43,,21,defend,,,
advanced,43,,22,fraud,,,
advanced,43,,23,easygoing,,,
advanced,43,,24,insomnia,,,
advanced,43,,25,intermediate,,,
advanced,43,,26,shatter,,,
advanced,43,,27,paradigm,,,
advanced,43,,28,charge,,,
advanced,43,,29,rapid,,,
advanced,43,,30,premature,,,
advanced,43,,31,pollute,,,
advanced,43,,32,altruism,,,
advanced,43,,33,fiber,,,
advanced,43,,34,irony,,,
advanced,43,,35,spectator,,,
advanced,43,,36,medieval,,,
advanced,43,,37,analogy,,,
advanced,43,,38,snatch,,,
advanced,43,,39,anthropology,,,
advanced,43,,40,outline,,,
advanced,44,,1,equivalent,,,
advanced,44,,2,composure,,,
advanced,44,,3,incurable,,,
advanced,44,,4,parallel,,,
advanced,44,,5,indulge,,,
advanced,44,,6,meadow,,,
advanced,44,,7,venture,,,
advanced,44,,8,deflect,,,
advanced,44,,9,adorable,,,
advanced,44,,10,complacent,,,
advanced,44,,11,explicit,,,
advanced,44,,12,sturdy,,,
advanced,44,,13,primate,,,
advanced,44,,14,patron,,,
advanced,44,,15,endure,,,
advanced,44,,16,manifest,,,
advanced,44,,17,imperial,,,
advanced,44,,18,duration,,,
advanced,44,,19,populate,,,
advanced,44,,20,frugal,,,
advanced,44,,21,aristocrat,,,
advanced,44,,22,rejoice,,,
advanced,44,,23,comprise,,,
advanced,44,,24,textile,,,
advanced,44,,25,lurk,,,
advanced,44,,26,humanity,,,
advanced,44,,27,approximate,,,
advanced,44,,28,revenge,,,
advanced,44,,29,sarcastic,,,
advanced,44,,30,terrain,,,
advanced,44,,31,toll,,,
advanced,44,,32,warfare,,,
advanced,44,,33,mortal,,,
advanced,44,,34,spouse,,,
advanced,44,,35,crispy,,,
advanced,44,,36,statistical,,,
advanced,44,,37,rubbish,,,
advanced,44,,38,stimulus,,,
advanced,44,,39,clumsy,,,
advanced,44,,40,subsequent,,,
advanced,45,,1,relevant,,,
advanced,45,,2,predator,,,
advanced,45,,3,drain,,,
advanced,45,,4,countless,,,
advanced,45,,5,condense,,,
advanced,45,,6,post,,,
advanced,45,,7,poise,,,
advanced,45,,8,disciple,,,
advanced,45,,9,gust,,,
advanced,45,,10,collective,,,
advanced,45,,11,scope,,,
advanced,45,,12,compatible,,,
advanced,45,,13,border,,,
advanced,45,,14,frontier,,,
advanced,45,,15,withhold,,,
advanced,45,,16,verdict,,,
advanced,45,,17,stall,,,
advanced,45,,18,apparatus,,,
advanced,45,,19,hail,,,
advanced,45,,20,outburst,,,
advanced,45,,21,vanity,,,
advanced,45,,22,firsthand,,,
advanced,45,,23,obesity,,,
